x,y,sim1,sim2,sim3,sim4,sim5
1.375,6.125,0.947223186,1.008868575,1.13609755,0.655616999,0.880809069
8.375,2.25,1.085252166,1.046312332,1.177781105,0.903515935,1.210216641
5,9.875,0.849817216,0.95337528,1.204624295,1.115897536,0.697344542
1.5,5.75,0.996853769,1.084507585,1.169113517,0.746403515,0.959733188
8.625,0,1.117714882,1.305137038,0.872518122,0.936019182,1.213046551
6.875,2,1.203106761,0.927837491,1.24477911,0.931609511,1.300583363
4.125,6.25,0.983160377,0.482160211,1.212325454,0.850537002,0.922545075
1.875,9.875,0.649004936,1.022878885,0.968832254,0.974211991,0.694292009
1.875,6.5,0.906267524,0.97597605,1.076085091,0.752314746,0.833920419
6.125,7.375,0.885834575,0.965722442,1.26141572,1.135032535,1.060256481
7.375,9.25,0.956166029,1.451769114,1.265554905,1.077770948,1.038577318
6.625,3.25,1.142187476,0.795581698,1.29558754,0.926252186,1.167421341
9.25,6.75,0.904748321,0.649521649,1.120368242,1.025876641,1.272369027
2.875,6.75,0.890393198,0.743328512,1.110392332,0.816125274,0.841619074
7,9.125,1.027885079,1.13367188,1.273845434,1.064732432,1.149833918
3,4.375,1.058003068,1.350732207,0.959358215,0.806252956,0.97670114
6.75,5.75,1.108241677,0.865033031,1.172286391,0.96585381,1.167613983
2.625,3.625,1.152103543,1.283914685,0.94634819,0.865932703,1.141698718
4.75,8.875,1.070643663,0.37691012,1.155028224,1.16095233,0.871779025
0.5,2.875,1.107517004,0.84706074,1.031893849,0.849557996,1.025213361
9.875,3.75,0.99129945,0.999318063,1.204483271,0.963083088,1.317577124
8.625,1.875,1.14321661,1.281934142,1.135012627,0.966577828,1.208245039
1.875,2.625,0.997399271,1.139715314,1.001716733,0.903769672,1.159698486
4.625,9.125,0.954701781,0.128965825,1.129196167,1.146823645,0.863244772
4.125,4.375,1.179583073,1.287941933,1.061017513,0.72917521,1.080343485
7.125,1,1.174111247,1.149560213,1.084575057,0.97721827,1.372359753
4.25,4.75,1.012989044,0.766841471,1.094774365,0.777956486,1.037653446
8.125,7.875,0.933481693,1.087348819,1.129077911,0.998123765,1.107277989
5.75,3.125,1.231525779,1.098320127,1.171574235,0.844244361,1.123622537
5.625,1.625,1.320321918,1.739810348,1.254561424,0.935343504,1.221178651
2.375,5.375,1.034228802,0.959678173,1.148664951,0.720112145,1.049088478
5.125,6.5,0.91332978,1.087740183,1.366305947,0.8779971,0.84737879
7.875,6.625,1.059215069,1.36342895,1.158751011,1.020269394,1.111295342
5,6,1.038324475,0.871587336,1.208570123,0.952899516,0.913652897
7.875,6.25,1.066202164,0.891297519,1.069945455,1.090779662,1.237050772
2.875,7.25,0.906618237,0.586710095,0.982488751,0.827805102,0.783815861
2.125,4.875,1.065979004,1.018195868,1.070283294,0.764504731,1.027008772
1.625,5.625,0.968263447,0.918947935,1.183193564,0.731469095,1.021741629
1.125,6,0.951313138,1.219697595,1.241980314,0.722450316,0.861332536
6.75,6.625,1.009046197,0.717360437,1.160795331,1.056468606,0.983105123
4.875,4.125,1.135975957,1.026928306,1.160998344,0.925406575,1.065321088
7.875,10,0.99783355,0.355410993,1.255684495,1.101481318,1.153209805
6.125,2.625,1.195537329,1.235602617,1.292617798,0.766284466,1.259145856
1,0.75,1.082682252,1.033178449,1.07047534,0.941759229,0.986688435
5.5,5.375,1.147250414,1.187068701,1.287263036,0.894574344,0.990404665
4.625,2.25,1.367482185,1.525783062,1.04016602,0.768192232,1.203371525
3.25,3.875,1.111164689,0.897807717,0.990507007,0.844300985,1.017081022
6.125,5.25,1.151767373,1.215716243,1.22816062,0.916776299,1.120980024
9.5,9.25,0.951569378,0.840590358,1.154507041,1.021822691,1.009357929
8,1.375,1.216743112,1.23586297,1.057291031,0.907809198,1.332256913
7.75,3.375,1.045748949,0.78772682,1.25393033,0.971178353,1.290273547
0.875,4.5,1.190606594,0.794175029,1.039096713,0.917540848,1.098548651
1.875,5.75,1.018446803,1.224083185,1.209657073,0.7309587,1.018748879
0,8.875,0.794517636,1.273078918,1.161072016,0.868113935,0.678437889
7,1.5,1.26247108,1.293550968,1.254437804,0.887984693,1.296036482
1,5,1.006145477,1.180986285,1.146595597,0.862261653,1.01791203
7.625,1,1.233946204,1.379314065,1.122268796,0.884483755,1.291384459
7.375,4.25,1.032112956,0.893712759,1.267573833,1.043545008,1.326447845
5.5,9.375,1.019755244,0.966066003,1.269927502,1.06774509,0.895815313
1.75,7.875,0.739501357,1.001695991,1.05548203,0.853426874,0.893058121
5.25,9,1.030875444,0.791756332,1.256946325,1.156278014,0.845116138
1.75,6.125,1.03286612,1.041330814,1.106883407,0.625220001,0.920404077
3.625,1.625,1.332081676,1.058266521,1.020872831,0.84191376,1.073867917
5.625,9.875,0.984124064,0.954928637,1.290309548,1.06464541,0.807974935
7.625,8.75,1.015379786,1.203365684,1.120332122,1.039712787,1.062837243
9.75,7.75,0.938634157,1.455477357,1.37000978,1.096374989,1.143415093
0,9.375,0.834872365,0.946015358,1.161655664,0.872492969,0.703022718
7.125,5.5,1.01152122,1.139415383,1.22537148,0.973555446,1.251744866
6.75,9.125,0.988193512,0.789970398,1.242665529,1.077402711,1.096060276
6.625,9,1.014526725,0.915489137,1.263642073,1.080945969,1.096407533
5.5,7.75,1.045461297,0.698642194,1.303958774,1.085595131,0.903997719
6.375,1.875,1.231227636,1.232650638,1.355085135,0.833903015,1.195677757
3.375,9.5,0.775651336,0.575309157,1.062165856,1.055957675,0.878762722
8.875,7.875,0.984737515,0.652662694,1.175063014,1.018629909,1.169237256
3.375,2,1.275372028,1.033109665,0.985679686,0.811336756,1.11624217
3.875,2.125,1.315848351,0.840712249,1.06556952,0.828898847,1.137949944
5.75,10,0.960049212,0.872931182,1.253905058,1.068874478,0.794593811
5.75,1,1.227983952,1.33791995,1.283473134,0.990032434,1.397141814
6.75,0.25,1.095267534,1.202333093,1.234579682,0.981256187,1.229365706
4.625,1.25,1.268093348,1.324874401,1.051698327,0.900707603,1.36796689
1.875,1.5,1.104645133,0.619074345,0.924164474,0.837567806,0.988675058
7.75,4,0.977429688,1.231779814,1.302139163,1.000632167,1.307135105
0.25,1.875,1.029398918,0.894838274,1.074708462,0.939539492,0.956691921
9.875,2.375,0.887261152,0.767852247,1.253592849,0.96956706,1.306061506
3.875,8.125,0.937630951,0.938147068,1.045311928,1.020812631,1.017223001
3.5,7.5,0.829630136,0.558170915,1.048213124,0.887299776,0.900623381
3.75,2.375,1.330173373,1.225013018,1.035066366,0.845353305,1.142017722
1.875,9.125,0.73043716,1.369114995,1.028827071,1.096970916,0.690527439
3.375,2.875,1.339212418,0.895129859,1.050673723,0.823431253,1.090289831
0.75,9.75,0.798363388,0.883450091,1.116840363,0.922700942,0.649216473
8,5.875,0.979709744,1.07197094,1.030741215,1.160956025,1.207198381
8.75,6.625,0.946514726,1.203980327,1.073498487,1.01904428,1.159637451
0.375,9.25,0.817224085,1.085088015,1.137060642,0.937621891,0.721338391
9.875,7.625,0.925327003,1.40964663,1.377227426,1.070049286,1.197832942
2,8.125,0.746566594,0.931911767,1.035660386,0.853001475,0.834743679
5.75,9.5,1.002178311,0.809926748,1.324645281,1.076027274,0.908649027
1.375,9.75,0.752077401,1.179118156,1.047395587,0.978689313,0.555013418
9,7.875,0.982365727,0.471508414,1.205882788,1.033761621,1.144812703
9.125,5,0.99810344,1.210299253,1.075005054,0.902313352,1.321473479
0.625,5.875,1.027864218,0.817897558,1.207073092,0.795733869,0.937845469
2,5.25,1.00853312,0.643401444,1.125781655,0.715265334,0.982983708
7.125,2.875,1.136500001,1.068347812,1.232437372,0.831394434,1.159198761
4.375,7.875,1.006963849,1.287677407,1.140280128,1.03484571,0.959472179
2.125,5.75,1.014432549,1.037075281,1.119473457,0.750165045,0.931647182
0.875,9.625,0.765202284,0.685786366,1.057820201,0.907726824,0.658812523
2.375,1.125,1.226694226,0.954145133,0.952848017,0.866823614,1.05984211
7.75,5.125,0.991671383,1.33643961,1.084826112,1.09894073,1.322366238
2,4.125,1.144261956,0.879067481,0.965770781,0.7785604,1.065663576
3,6.75,0.925040901,0.871101081,1.037813902,0.791667283,0.863208055
0.625,5.75,0.980094433,1.050271869,1.201023698,0.849954188,0.935121238
1.75,1.875,1.011833549,0.702692151,0.862236261,0.884922981,1.02983439
3.5,0.875,1.19216764,0.412702799,0.975939453,0.849905193,1.153407454
1.125,4.5,1.182644725,0.646469057,1.091438413,0.912884831,1.114263415
2.75,7,0.941633642,0.788511217,1.027783632,0.855709076,0.844503164
7,8.25,0.957068026,0.841480255,1.327607036,1.041120291,1.009148002
7.625,7.875,0.86381948,1.487120748,1.188469291,1.037541747,1.007260323
3.875,1.125,1.19284606,1.075229049,1.126501679,0.824601829,1.239304662
2,3.75,1.150513053,1.141099215,0.934978068,0.793146789,1.083247066
3.125,9.375,0.802710414,1.413008094,1.048550487,0.990953684,0.763408184
3.25,2.25,1.25877583,0.611653507,0.944833815,0.801991165,1.048392892
3.875,0.875,1.195881009,1.187979102,1.05720067,0.797996759,1.251411915
2.125,9.125,0.658067048,1.21177423,1.01657176,1.046406865,0.744287252
0.75,6.75,0.794691503,1.293168545,1.188935757,0.803428352,0.826509774
0,1.625,1.044123769,1.100212574,1.13843286,0.922153473,0.957756519
3.5,2.375,1.294330955,0.748767197,0.991814673,0.780255079,1.10597086
1.625,2.625,1.06230104,0.933734,0.960875273,0.894342542,1.135186076
9.25,1.625,1.196148634,0.972016215,1.058598876,0.973690867,1.267785192
9.625,1.625,1.072981834,0.944932699,1.147275567,0.908248305,1.246073961
9.5,7.375,0.928804755,1.45106864,1.234485745,1.024309993,1.19256115
6.375,1.125,1.306645393,1.343916535,1.345336795,0.87372613,1.336767554
2.5,2.5,1.139872789,1.045606136,0.978380084,0.889076054,1.111651063
1.25,9.125,0.729497373,0.746221304,1.078533888,0.922627211,0.667473853
0.75,3.875,1.177878737,1.014243722,1.036518097,0.923234582,1.084793329
4.5,1,1.228064895,1.361236215,1.137051821,0.895071805,1.342232943
7.875,9.875,0.947501183,0.332976043,1.274145365,1.089217186,1.160372257
6.5,6.875,0.978227317,0.496133775,1.241520286,1.026190519,1.035474181
3.25,1.875,1.290872335,1.048585176,0.932097256,0.803744197,1.030651927
2.875,4.875,1.019754767,1.174020648,1.036512017,0.752349019,1.063229561
0.125,8.5,0.783429027,1.088517785,1.177296638,0.81680268,0.705915332
7.875,7.5,0.943411052,0.996488333,1.236954093,0.970636725,0.96895057
9.5,3.875,1.058286548,1.220728755,1.170101523,0.983568609,1.348695517
1.875,9.625,0.725901544,1.192822218,0.979385734,1.081362486,0.638895929
7.125,1.5,1.309845448,0.808796048,1.272309065,0.945844471,1.297828794
3.25,4.75,1.066673875,0.862653673,1.135403633,0.738447487,1.035854936
8.375,4.75,0.986336946,1.152506113,0.990199566,0.992713153,1.269316673
6.125,9.5,1.02987051,0.680571914,1.295520067,1.086272359,0.934502959
10,9.125,1.016829014,0.949106097,1.200858593,1.108647466,0.965297461
3.375,3,1.356819868,1.142221212,1.101006389,0.828243375,1.047352195
3.5,5.125,1.053605199,0.906617403,1.194898844,0.737283289,1.103556395
5.125,7.375,0.989347637,0.894341528,1.198385,1.001881719,0.840331078
9.125,7.75,1.000429153,1.392802954,1.178249598,0.980271578,1.112891912
0.125,0.25,1.082931995,0.701803446,1.127052784,0.73557502,0.935127795
6.5,2.5,1.235943794,1.197458506,1.324304938,0.79113251,1.249660492
0,3.5,1.108866692,1.143635273,1.032962084,1.005661726,1.004051566
9.75,2.875,0.905300498,1.249657035,1.165188313,0.981247783,1.240658283
1,9.625,0.756381154,0.731598318,1.014740944,0.953265548,0.675110698
0.375,3.25,1.035252452,0.796989679,1.107425332,0.940943003,0.927917123
6.125,8.875,1.018151641,0.469820917,1.345000625,1.137729406,0.996368527
1.125,6.25,0.967808485,1.005357623,1.164346337,0.647495747,0.8713516
7.5,6,1.013229489,1.228093386,1.020130634,1.037380457,1.185037613
4.75,6.75,1.060493588,1.253407836,1.218951106,0.951481223,0.814485312
3.875,5.875,0.934998095,0.817435503,1.192817092,0.8424716,0.954902351
7,2.875,1.138566017,0.949559867,1.304173231,0.800073624,1.212269783
2.75,9,0.789142013,1.11152029,0.984343588,1.038164139,0.742902815
8.5,4.625,0.95155561,1.30929172,1.051977515,0.975424051,1.280384898
3.875,3.5,1.383627295,1.5730474,1.111317635,0.820107937,1.046382785
4.125,3.25,1.351646543,0.976938486,1.113948584,0.789011478,1.039673328
1.75,9.25,0.743566275,1.185375094,1.065963984,1.01556623,0.668278873
8.75,8.875,1.061770558,1.235018373,1.156421542,1.101729751,0.893776655
6,5.375,1.162157774,0.948744237,1.270322323,0.893406272,1.130142927
6.25,3,1.176328659,1.489401698,1.284556746,0.890578687,1.201064825
6.625,8.875,0.99458617,0.440241784,1.304529667,1.107070684,1.10921824
4.5,9.25,0.903270662,0.327336878,1.092561007,1.188386559,0.839148939
6,1.25,1.284683108,1.470576286,1.373947501,0.910748065,1.330838919
4.625,0.75,1.146993876,1.075124383,1.225809216,0.873338759,1.334438324
8,1.25,1.19476366,1.335363507,1.030567169,0.930782914,1.338699818
6.25,8.375,1.031149387,0.782836199,1.401691914,1.096968651,1.007431626
9.5,7.25,0.91414994,1.557757497,1.256164551,1.041470289,1.149484515
7.875,1.75,1.218609571,1.131404161,1.192883849,0.928033471,1.311502457
6.875,2.625,1.165376186,0.72726804,1.203945875,0.792041302,1.221525192
6.5,4.375,1.138742447,1.206208229,1.185797215,1.04979527,1.213647723
5,5.125,1.19069171,1.068413973,1.19359827,0.767985702,1.055637598
5.25,10,0.853278279,1.009301186,1.18142879,1.047664285,0.693252981
1.625,0.75,1.05767715,1.267865777,0.873161674,0.999090433,1.092936397
3.125,2.625,1.270759225,1.248057127,1.002949119,0.798612237,1.134511232
7.875,5.625,1.045351267,1.328341842,1.107665896,1.054359555,1.202806234
5.5,5.25,1.185779929,1.153502584,1.308339953,0.89487958,1.021778226
2.125,1.375,1.1105088,0.6037727,0.919825435,0.790355861,1.102365971
5.375,0.375,1.05244267,0.888233125,1.361471415,0.877032816,1.295431495
3.125,3.5,1.265272617,1.286151767,1.034086466,0.829388022,1.056546092
2.625,9,0.803395212,1.416966677,0.951985478,1.052489996,0.764558315
2.625,8.875,0.841333151,1.136048079,0.923557818,0.990851283,0.781206906
1.375,7.875,0.741035163,0.859343886,1.101119041,0.978193939,0.886446476
6.375,8,0.835406125,1.031381726,1.355475426,1.05933094,0.984700024
8.375,0.375,1.078311443,1.581707239,0.991953492,0.929401159,1.205139279
8.875,2.125,1.150058031,1.261605144,1.146734715,1.051492572,1.285431623
5.5,7.375,0.961663723,0.593771994,1.24297142,1.091026783,0.918864787
6.875,0.875,1.21704936,1.051395416,1.149058223,0.960060239,1.256459832
6.25,1.875,1.285798311,1.385568738,1.335879326,0.852088332,1.202129841
3.5,1.875,1.378077149,0.936028838,1.058072925,0.829357564,1.087550402
2.25,8.625,0.696479976,1.007283688,1.033703804,0.966219187,0.799633265
0,5.5,1.013291359,1.293704152,1.09969759,0.904402852,0.896660805
9.25,3,0.926545978,1.158613086,1.102963805,0.968748391,1.21089673
9.25,1.125,1.218729973,0.617981374,1.009891391,0.933339477,1.299194098
6,3.625,1.160552144,0.977747977,1.178172827,0.9232288,1.126207948
0.875,2.625,1.144063354,0.772645473,0.954196095,0.848195255,1.161380053
2.5,5.375,1.041673183,1.102265,1.155212164,0.772197366,1.071162224
9,4,0.958845437,1.488219261,1.220009923,1.02611506,1.324965239
7.25,2.625,1.123161793,1.11463213,1.235948801,0.758946419,1.256392241
3.5,6,0.944688261,0.950462997,1.128488302,0.789619982,1.029765725
0.125,9.125,0.793720305,0.996099174,1.171021461,0.879101872,0.703889787
9.625,6.25,0.889376342,0.789057195,1.139258385,1.084245682,1.179044604
8.625,1.75,1.157892466,0.667246699,1.120254397,0.999026835,1.234021783
6.5,3.875,1.257077456,1.292992949,1.211073756,0.995157361,1.179728389
4.625,2.375,1.370874524,1.463741183,1.071738958,0.808408558,1.155356407
8.5,8.5,0.984629571,0.728309095,1.171974063,1.150259733,1.05926919
1,9.25,0.769697905,1.256216884,1.031215668,0.914603233,0.656747758
7.5,4.375,1.004104018,0.709175766,1.256511688,1.01809907,1.281217217
6,9.5,0.998140812,0.802251816,1.267938137,1.055353165,0.888212502
8.875,7.625,0.938651681,1.210288167,1.160145164,0.976172328,1.113604903
7.5,6.125,0.996230543,1.00987649,1.121467233,1.032876849,1.143740654
2.125,5,1.051509857,1.032514453,1.136965513,0.76144594,1.029383302
1.125,7.375,0.693630278,1.436220169,1.113687992,0.874614954,0.864417911
6.75,6.25,1.087728262,0.747978449,1.145641804,1.102117777,1.08268106
7.75,6.25,1.055566549,0.769302666,1.118595481,1.087478399,1.196353674
6.375,7,0.915653169,0.641311288,1.23184526,1.054020643,1.059660792
0.375,5.75,1.027167678,0.983870685,1.30998683,0.862845659,0.930067837
3.25,7.75,0.864162147,0.447882086,0.949061751,0.929640651,0.898686826
3.875,3.125,1.383403897,0.31204319,1.094354033,0.777210653,1.04447031
8.25,4.625,1.019956946,1.322237253,1.041672111,1.061196208,1.221154213
2.25,3.75,1.082098126,1.158003449,0.940047741,0.824200809,1.028056026
0.125,3.375,1.057142138,1.12191534,1.066242576,0.969326675,1.010018706
0.625,8,0.698317766,1.254143953,1.163526416,0.801629484,0.77572912
9.125,1.875,1.128073096,1.211358547,1.068700075,0.949692607,1.227946281
4.875,8.875,1.12360549,0.553905427,1.143352389,1.139619827,0.876980841
1.875,2.125,1.041853309,1.198307157,0.872620881,0.913991451,1.006804943
9.5,9.875,0.946828187,1.26113379,1.165072441,1.110257864,1.054433823
6.875,4,1.141022444,0.889453113,1.230630159,0.971985638,1.211830616
5,5.5,1.133505225,1.423725486,1.221230984,0.81952399,1.069800615
7,6.75,0.980166674,0.670110524,1.184219956,1.005064845,1.038927197
8.875,6.125,0.957220793,1.292029977,1.026103973,0.974538505,1.235895157
8,0.75,1.170455217,1.790861964,1.036454797,0.991357028,1.284240603
5.5,2,1.287222147,1.159639955,1.197510123,0.875689924,1.188589454
2.625,10,0.764589787,1.014299989,0.96117115,0.968277276,0.778570592
9.375,7.125,0.927716792,1.494875312,1.255687833,1.072253108,1.17280817
0.125,8.75,0.817707121,1.246624708,1.147440672,0.883784056,0.673198104
4,5.875,0.970386803,0.803418636,1.126866937,0.882054687,0.979032338
9.125,9,1.036304116,0.988560975,1.142420173,1.107576847,1.028690577
7.25,9.25,0.936692417,1.11712873,1.26356113,1.093653202,1.107479095
1.125,0.125,1.073646426,0.838736773,0.972059309,0.823913813,0.996191561
0,1.75,0.986631215,0.801569819,1.142080307,0.927123964,0.979335904
9.375,8.875,1.050332785,1.166319251,1.150146723,1.025955677,1.016993165
0.125,9.25,0.814822674,1.102769971,1.192409873,0.891972959,0.741056561
2,7.875,0.716619432,0.878297389,1.040294766,0.827027261,0.867746949
7.875,5.125,0.996270061,1.11698842,1.054068446,1.047665,1.323466182
0.5,4.25,1.128846049,0.873579323,1.094319582,1.026157379,1.036701441
8.25,0.625,1.136095643,1.206588864,0.982296824,0.998767734,1.176550746
2.5,0,1.240277052,0.28851375,0.879827261,0.747238517,1.143332481
6.375,9.75,1.048288465,0.677486181,1.259106994,1.056815743,0.976052463
4.375,2.75,1.396726489,1.373761535,1.158973813,0.810728669,1.045554519
9.875,4.625,0.918911874,0.276863247,1.181815624,0.985782564,1.387905955
3.625,4,1.191754937,0.624684691,1.034179449,0.778864861,1.033862591
0.125,9.375,0.788495064,1.125133634,1.158010602,0.868392467,0.685137331
6.75,6.75,1.035922289,0.586710691,1.199331045,1.005435586,1.007236123
0.625,4.875,1.161250949,0.968954206,1.120741487,0.883210123,0.906701505
8.625,0.625,1.18141377,0.873538554,0.949820518,0.99449724,1.230451941
2.125,1.875,1.056394815,0.92686373,0.893651426,0.950386643,1.07271719
