addresskey,name,goog_lat,goog_lng,place_id,vicinity,price_level,rating,types,user_ratings_total
7819637000,The Sir John Balcombe,51.5234449,-0.161752,ChIJBb5fV8gadkgRLINMO9W-oy8,"21 Balcombe St, London",2,4.3,"bar,point_of_interest,establishment",441
7819664000,The Lost Hours,51.4794778,-0.1870083,ChIJUzBejX0FdkgR-i9vQSYOQ-A,"541 King's Rd, London",2,3.9,"bar,restaurant,food,point_of_interest,establishment",319
7822133000,The Clapham North,51.465399,-0.129341,ChIJPTGfhlAEdkgRdd0USuGKqNU,"409 Clapham Rd, London",2,4,"bar,restaurant,food,point_of_interest,establishment",760
7822177000,The Coach & Horses,51.4597929,-0.1314068,ChIJhaxqqE8EdkgRPeRSzKoGYSw,"173 Clapham Park Rd, London",2,4.4,"bar,restaurant,food,point_of_interest,establishment",258
7828139000,The Chamberlayne,51.5340576,-0.2186928,ChIJjfR3wzgQdkgR1OzXRRMTnfk,"83 Chamberlayne Rd, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",378
7828453000,Grafton Arms,51.4974676,-0.1340361,ChIJ_8L7O9wEdkgRX--f03fSbRM,"2 Strutton Ground, London",2,3.9,"bar,point_of_interest,establishment",544
7840521000,Temperance,51.4694298,-0.2104705,ChIJh69XxHQPdkgRlER83E0_zmk,"90 Fulham High St, London",2,4,"bar,restaurant,food,point_of_interest,establishment",449
7843396000,The Star & Anchor Pub,51.5115856,-0.3159192,ChIJDcRm-IgNdkgR-9Q7Uv6WjNw,"94 Uxbridge Rd, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",366
7847583000,The Cow Pub & Dining Rooms,51.5191678,-0.1953797,ChIJG_M6kwMQdkgRpah7EzQMmlI,"89 Westbourne Park Rd, London",2,4.5,"bar,restaurant,food,point_of_interest,establishment",433
7874227000,Be At One,51.5267688,-0.0808779,ChIJEydavrocdkgRSPZlYOtszUc,"348 Old St, London",2,4.1,"bar,point_of_interest,establishment",541
7876897000,"The Spread Eagle, Croydon",51.3722185,-0.1002099,ChIJUf9iuzYHdkgRW96rqdTm2K4,"39-41 Katharine St, Croydon",2,4.2,"bar,restaurant,food,point_of_interest,establishment",867
7877642000,Job Centre,51.4783605,-0.0258985,ChIJfTGIfPMCdkgRoiecsQXgO1o,"120-122 Deptford High St, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",575
7879816000,Dean Swift,51.5029176,-0.0751555,ChIJ0YojPkYDdkgR3EaWN1g8xzg,"10 Gainsford St, London",2,4.4,"bar,restaurant,food,point_of_interest,establishment",761
7886467000,The Crane,51.458823,-0.194529,ChIJlbbKb2QPdkgRNa-BD9KBRXc,"14 Armoury Way, London",2,4.6,"bar,point_of_interest,establishment",207
7923555000,The Magic Garden,51.4753333,-0.1508611,ChIJswZMtAcFdkgRD8YIJsrmXqY,"231 Battersea Park Rd, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",1014
7930842000,The Venue 5,51.568922,-0.3897993,ChIJLTWRfMVsdkgRhjXdStHTLUE,"Field End Rd, Eastcote, Ruislip",2,3.9,"bar,point_of_interest,establishment",1069
7943864000,The Office,51.5521653,-0.3504068,ChIJuX72LuESdkgRoiuNp82cEpU,"17 Oldfields Circus, Northolt",1,4.2,"bar,point_of_interest,establishment",83
7957511000,"Draft House, Tower Bridge",51.50289,-0.076898,ChIJG0yqxEUDdkgR1_OPMkw-0xk,"206-208 Tower Bridge Rd, London",2,4.2,"bar,point_of_interest,establishment",1685
7967582000,Ye Old Cherry Tree,51.6248436,-0.1231643,ChIJEdv62RMZdkgRaCFcn97yrfs,"The Green, London",2,3.9,"bar,restaurant,food,point_of_interest,establishment",964
8006825000,The Red Lion,51.652451,-0.1990132,ChIJPTAK6Y8XdkgRXBIQznun6og,"31 High St, Chipping Barnet, Barnet",1,3.9,"bar,restaurant,food,point_of_interest,establishment",622
8017443000,The Rylston,51.4838659,-0.2069442,ChIJGad2aJcPdkgRuJoS7bZokDg,"197 Lillie Rd, London",2,4.5,"bar,restaurant,food,point_of_interest,establishment",333
8024536000,The Regent,51.444038,-0.153682,ChIJlTC9n8UFdkgR1p8mmsmI20Q,"21 Chestnut Grove, London",2,4,"bar,restaurant,food,point_of_interest,establishment",569
8036485000,The Duchess W6,51.4985797,-0.2438852,ChIJdZPrGzcOdkgRO43g1BmZldQ,"320 Goldhawk Rd, London",2,4.3,"meal_takeaway,bar,restaurant,food,point_of_interest,establishment",283
8059739000,The Driver,51.533629,-0.118871,ChIJ6T0-nz8bdkgRix390hfva7Y,"2-4 Wharfdale Rd., London",2,3.9,"bar,restaurant,food,point_of_interest,establishment",499
8085640000,Bar 512,51.544027,-0.0758645,ChIJ9x7hLJIcdkgRbEaC9T0ONDc,"512 Kingsland Rd, London",2,3.8,"bar,point_of_interest,establishment",135
8087374000,Yucatan Bar,51.5559043,-0.074865,ChIJfwHrbIocdkgRAg-XAwbc1ms,"121 Stoke Newington Rd, London",2,4.2,"bar,point_of_interest,establishment",206
8105336000,The Hampshire,51.49278,-0.235573,ChIJv0wfa7UPdkgRIj1_bdFF3UQ,"225-227 King St, London",2,3.9,"bar,restaurant,food,point_of_interest,establishment",437
8113311000,The Aperfield Inn,51.3018814,0.0525646,ChIJdbYqg1ZU30cRmRSYRfnyS7s,"311 Main Rd, Westerham",2,4,"bar,restaurant,food,point_of_interest,establishment",396
8117923000,The Keep of Brook Green,51.4971721,-0.2161854,ChIJeeHQxSYPdkgRZtVpTK-4_Tw,"43 Blythe Rd, London",,4.6,"bar,restaurant,food,point_of_interest,establishment",9
8119031000,The Alfred London,51.4257202,-0.0436708,ChIJT6lIYoEBdkgRAhV5u8mpKf8,"178 Sydenham Rd, London",2,4,"bar,point_of_interest,establishment",89
8120599000,"The Hand & Flower, Olympia",51.4958712,-0.2080284,ChIJjfrDAusPdkgRH2Qfn6RV1sY,"1 Hammersmith Rd, London",,4,"lodging,bar,restaurant,food,point_of_interest,establishment",1176
8134284000,Golden Bee,51.526019,-0.085072,ChIJDdsgeaUcdkgRpFHTpfmBLAE,"Singer St, London",2,3.8,"bar,point_of_interest,establishment",748
8176679000,Miller & Carter Ruislip,51.584209,-0.432146,ChIJ4WLPBWRsdkgRC3xCsmjF9MI,"154 Bury St, Ruislip",2,4.4,"bar,restaurant,food,point_of_interest,establishment",990
8189025000,The Euston Tap,51.5269767,-0.1325548,ChIJaevZoyUbdkgRcd6AYhkPkUs,"190 Euston Rd, London",2,4.4,"bar,point_of_interest,establishment",1935
8201704000,The Red Lion,51.5679149,0.0109763,ChIJRzzPTWWn2EcRn04bh00Fpi0,"640 High Rd Leytonstone, London",,4.3,"night_club,lodging,bar,point_of_interest,establishment",1194
8211571000,The Duke E17,51.5880743,-0.0043874,ChIJtYx2XfcddkgRCxpB9F-6-4I,"112 Wood St, London",2,4.1,"bar,point_of_interest,establishment",529
8215457000,Miraflores Bar & Lounge,51.5050153,-0.0953625,ChIJ0y_hHjwFdkgRfzHwPpEWX6Y,"60 Southwark St, London",,4.6,"bar,restaurant,food,point_of_interest,establishment",20
8280363000,"The Star, Malden Rushett",51.3268285,-0.3276228,ChIJR2BYnE3gdUgRrrqYnPmGiMA,"Kingston Rd, Leatherhead",2,4.4,"bar,restaurant,food,point_of_interest,establishment",911
8341060000,The Windsor Castle,51.495206,-0.137894,ChIJr9VXtd8EdkgRINnSvsIZLhc,"23 Francis St, London",1,4.1,"bar,point_of_interest,establishment",965
8391994000,Sparrowhawk,51.4196259,-0.0828657,ChIJ07An708BdkgRyXc-H4dLdTo,"2 Westow Hill, London",2,4.2,"meal_takeaway,bar,restaurant,food,point_of_interest,establishment",444
8436280000,Small Beer Public House,51.5803128,-0.123181,ChIJTWdP0cAbdkgR0kdPHv3b4Cw,"22 Topsfield Rd, London",2,4.5,"bar,point_of_interest,establishment",279
8455174000,Greystoke,51.516952,-0.2900154,ChIJddVcBAcSdkgRtJP-M6HYM4A,"17 Hanger Ln, London",2,4,"bar,point_of_interest,establishment",313
8471094000,The Oliver Conquest,51.5130247,-0.0701679,ChIJwa-tfDUDdkgRge4XyOYnVqE,"70 Leman St, London",2,4.4,"bar,point_of_interest,establishment",399
8495236000,The Watchman,51.3988588,-0.2552094,ChIJ1_9cnRIJdkgR0L79XiLZbXc,"184 High St, New Malden",1,4.1,"bar,restaurant,food,point_of_interest,establishment",1275
8527603000,Liquid Meal,51.54322,-0.1261384,ChIJj_ddAxEbdkgRDkgt8xiajDY,"17 York Way, London",,5,"bar,restaurant,food,point_of_interest,establishment",2
8590969000,The Brushwood Inn,51.5319479,-0.4554679,ChIJ--K1cultdkgRd0ogged1g6U,Uxbridge,,0,"bar,point_of_interest,establishment",0
8609998000,Kings Arms,51.4799194,-0.4913351,ChIJ5SSIqplxdkgRWjDXU_0mrkg,"593 Bath Rd, Longford, West Drayton",,4.2,"bar,restaurant,food,point_of_interest,establishment",132
8626526000,Ye Olde Crowne,51.5230556,-0.4216667,ChIJxeCHTnhtdkgRSO9Ghtv5AU8,"1090 Uxbridge Rd, Hayes",2,4.1,"bar,restaurant,food,point_of_interest,establishment",212
8645230000,The Hope,51.5197794,-0.1020839,ChIJE6wH2lMbdkgReznCVhrr1FU,"94 Cowcross St, London",2,4.2,"bar,point_of_interest,establishment",349
8655533000,Market House,51.4614651,-0.1140555,ChIJddX5NWUEdkgRY2Mt4RmkpJA,"443 Coldharbour Ln, London",2,3.9,"night_club,bar,point_of_interest,establishment",570
8672077000,The Crown and Shuttle,51.5225,-0.0781667,ChIJTzJdbLocdkgRf26tYt-OSbc,"226 Shoreditch High St, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",2130
8672196000,Pub Punjabi,51.510693,-0.4134799,ChIJLXEgouhzdkgRffxE6p3_7-w,"10 Coldharbour Ln, Hayes",,4.4,"bar,point_of_interest,establishment",17
8716618000,Spiritual Bar,51.543202,-0.148937,ChIJYRQ2W-QadkgR4pSnWBnHa6U,"4-6 Ferdinand St, London",,4.7,"bar,point_of_interest,establishment",283
8717240000,The Colonel Fawcett,51.5418011,-0.1359634,ChIJv4EgGxwbdkgRcUorQWbqSQc,"1 Randolph St, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",684
8772182000,The Cock Tavern,51.5822818,-0.0310464,ChIJJ3yKGsIddkgRLHYiXIUVfV4,"67 High St, London",,3.6,"bar,point_of_interest,establishment",11
8879623000,The George,51.5523761,-0.1672784,ChIJgxNqoIwadkgR1NmhPWGPOCw,"250 Haverstock Hill, London",2,4.2,"bar,point_of_interest,establishment",618
8919612000,Whippet Inn,51.5322269,-0.2178533,ChIJLRESMTkQdkgRkkI689SoFv0,"64-66 Chamberlayne Rd, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",477
8926840000,TH LL GT,51.5903673,-0.1039064,ChIJu930spQbdkgRZ0cgendNfGc,"1 Wellington Terrace, Turnpike Ln, London",,0,"bar,point_of_interest,establishment",0
8998394000,Catford Constitutional Club,51.4451349,-0.0226787,ChIJORqCihYCdkgRn9b55OiEA6c,"Catford Broadway, London",2,4.5,"bar,point_of_interest,establishment",652
9098825000,Sutton Arms,51.561397,0.220555,ChIJ9eHYYhy72EcRTaNJfg-3TXY,"14â€“16 Station Ln, Hornchurch",1,4,"bar,restaurant,food,point_of_interest,establishment",485
9131902000,John Salt,51.5390429,-0.1026274,ChIJif1W-GYbdkgRn0hChZTWwUE,"131 Upper St, London",2,4,"bar,restaurant,food,point_of_interest,store,establishment",429
9165373000,The New Crown,51.633352,-0.1306298,ChIJnzfC3gQZdkgR4faBpVly0LM,"80-84 Chase Side, London",1,4,"bar,restaurant,food,point_of_interest,establishment",791
9186023000,The Cat & Fiddle,51.4972608,-0.4729193,ChIJbd9IwvVxdkgRIYYC_4q2no4,"162 Rowan Rd, West Drayton",1,4.3,"bar,point_of_interest,establishment",41
9191933000,The Rising Sun,51.452715,-0.313482,ChIJGVHLZ0IMdkgRhOyYl8VayJA,"277-279 Richmond Rd, Twickenham",2,4,"bar,restaurant,food,point_of_interest,establishment",311
9191985000,The Royal Oak,51.4485854,-0.3249268,ChIJrxEKHGEMdkgRWd6KtLOM1xY,"13 Richmond Rd, Twickenham",2,4.3,"bar,restaurant,food,point_of_interest,establishment",350
9222458000,The Rose,51.5022056,-0.0855833,ChIJvZZxUVoDdkgRVYj8Op3GU3c,"123 Snowsfields, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",539
9234464000,Harrild and Sons,51.5158152,-0.1044385,ChIJzaDMx1IbdkgRXYu4NfAujzY,"26 Farringdon St, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",397
9246278000,Moo Cantina Pub & Kitchen,51.4911251,-0.13542,ChIJb_XzKeEEdkgRa1BjGgJ-EIs,"43 Vauxhall Bridge Rd, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",647
9246732000,Pratts & Payne,51.4301889,-0.1296806,ChIJvauKvoIGdkgRLfode0kUHzM,"103 Streatham High Rd, London",2,4.1,"bar,point_of_interest,establishment",563
9262780000,The Graces Bar & Grill,51.4039491,-0.0558549,ChIJC4JXYw4BdkgR-TLD7B3fJm0,"1-3 Witham Rd, London",2,3.8,"night_club,bar,restaurant,food,point_of_interest,establishment",147
9295108000,Royal Oak,51.6042036,0.0029027,ChIJC0JkK6qg2EcRSM5HtmDQIMU,"320 Hale End Rd, Woodford Green",2,4.3,"bar,restaurant,food,point_of_interest,establishment",572
9297186000,Sports Bar London,51.4801786,-0.1956783,ChIJienl5IQPdkgR35XmQmFAjYw,"474 Fulham Broadway, London",,4.2,"bar,restaurant,food,point_of_interest,establishment",60
9306474000,The White Lion SW16,51.430756,-0.129649,ChIJT0Tap4IGdkgRFr41SiUlx7U,"232 Streatham High Rd, London",2,4.3,"bar,point_of_interest,establishment",670
9309372000,The Grove,51.5103194,-0.3052646,ChIJAQAAAAAbdkgR6tdqL4g3-Ko,"The Grove, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",818
9333918000,The Plough,51.5481631,-0.0477982,ChIJ2ZClaP0cdkgR9ixSjGE_Weo,"23-25 Homerton High St, London",,4.6,"cafe,bar,restaurant,food,point_of_interest,establishment",122
9346856000,The Overdraft Tavern,51.539446,0.0513056,ChIJHS1PuEum2EcR4Pc8UKI6lpI,"Overdraft Tavern, High St N, London",1,4,"bar,restaurant,food,point_of_interest,establishment",78
9411989000,The Prince Albert,51.6713333,-0.0401388,ChIJ5azha5sfdkgRV6tUaZ_ZkBs,"611 Hertford Rd, Enfield Lock, Enfield",,4.2,"bar,point_of_interest,establishment",61
9451290000,Tufnell Park Tavern,51.5575467,-0.1321851,ChIJO7EWLagbdkgRJ6yvobF7BvY,"162 Tufnell Park Rd, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",601
9630407000,The Cherry E3,51.5244954,-0.0367991,ChIJByuBlC8ddkgRwHUpHHVv5z4,"359 Mile End Rd, London",,2.7,"bar,lodging,point_of_interest,establishment",96
9665451000,The Bolton Pub & Proeflokaal Rembrandt,51.4895761,-0.1904481,ChIJ_aPxNooPdkgRe9qA80-QcgE,"326 Earls Ct Rd, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",689
9674892000,"Prince of Wales, Surbiton",51.3896476,-0.2976058,ChIJmw9IvMwLdkgRdsNJ1rGU-Hg,"117 Ewell Rd, Surbiton",2,4.2,"bar,point_of_interest,establishment",260
9802822000,Kings Lounge,51.5384178,0.0793866,ChIJZ4LAAW2m2EcR02MBfTTHKY8,"2 Linton Rd, Barking",2,4,"bar,restaurant,food,point_of_interest,establishment",601
9864881000,The Bear on the Barge,51.5866849,-0.4870376,ChIJt9u2ibpudkgRy5N9QLVzJ4o,"Moorhall Rd, Harefield, Uxbridge",2,4,"bar,point_of_interest,establishment",585
9909912000,The Cellars,51.5505611,-0.0864917,ChIJLxkJPIQcdkgRa3lvSlJrK2M,"125 Newington Green Rd, London",2,4.4,"bar,point_of_interest,establishment",315
9943041000,The Trafalgar Arms,51.4251403,-0.1711463,ChIJJf3IuA4GdkgRlmfiVML1GbA,"148-156 Tooting High St, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",483
9997213000,The Malt Shovel,51.5297222,-0.4855556,ChIJDZEmjhFudkgR6DqhzyuaGTs,"69 Iver Ln, Cowley, Uxbridge",2,4.2,"bar,restaurant,food,point_of_interest,establishment",1033
10039992000,The Lamb Romford,51.5787874,0.1803482,ChIJk-x0Pbak2EcRwhvK6zRAAr0,"5 Market Pl, Romford",2,3.6,"bar,point_of_interest,establishment",110
10078080000,Chesham Arms,51.5476074,-0.0501159,ChIJpxNi3PwcdkgRixNM8IKk74U,"East London Public House, 15 Mehetabel Rd, London",2,4.6,"bar,point_of_interest,establishment",462
10095867000,Escape Bar West,51.5011903,-0.2332578,ChIJZX_b7GcPdkgRSchFK3u0IFI,"174 Goldhawk Rd, London",,4.7,"bar,point_of_interest,establishment",47
10165452000,Upper House Islington,51.5420837,-0.1032451,ChIJFRErzGUbdkgRcXct52hLatg,"181 Upper St, London",2,3.8,"bar,night_club,restaurant,food,point_of_interest,establishment",604
10226771000,No.8 Willesden Green,51.5486436,-0.2388317,ChIJtz3tra0RdkgRijU-50aQzNs,"305 High Rd, London",,3.5,"lodging,bar,point_of_interest,establishment",387
10285286000,The Flag,51.4710664,-0.1576603,ChIJA-GdvKAFdkgR5YDnZWsU5us,"103 Culvert Rd, London",,4.2,"bar,point_of_interest,establishment",74
10318943000,The Ship,51.4878224,-0.0177706,ChIJceQc7pMCdkgRWGVlNsoF3O0,"290 Westferry Rd, London",,4.4,"meal_delivery,meal_takeaway,lodging,bar,restaurant,food,point_of_interest,establishment",266
10334626000,The Scottish Stores,51.5311672,-0.1208256,ChIJj85G0T4bdkgRsg1wBOwUbfA,"6 Caledonian Rd, London",2,4.2,"bar,point_of_interest,establishment",730
10374116000,Suburb SW11 Bar & Dining,51.465958,-0.169345,ChIJR20mYZkFdkgR3OxxfKxok8E,"148 Falcon Rd, London",2,4,"bar,restaurant,food,point_of_interest,establishment",191
10464916000,The Black Horse,51.4135127,-0.2872163,ChIJx4usyuYLdkgR9-mfkyCdffY,"204 London Rd, Kingston upon Thames",2,4.4,"bar,restaurant,food,point_of_interest,establishment",466
10494279000,"The George, Harrow",51.582712,-0.332453,ChIJzZNY2XUTdkgRBN0y8JihpMM,"269 - 271 Station Rd, Harrow",2,3.9,"bar,restaurant,food,point_of_interest,establishment",691
10546454000,The Queens Tavern,51.510485,-0.2303105,ChIJ97xREdQPdkgReQcNcE93Cfo,"121 S Africa Rd, London",,3.8,"bar,point_of_interest,establishment",44
10570062000,The Fat Walrus,51.473962,-0.034224,ChIJt5kV7PcCdkgR_p8xPf2mT_g,"44 Lewisham Way, London",2,4.4,"bar,restaurant,food,point_of_interest,establishment",608
10570209000,BarItalia,51.548543,-0.4812424,ChIJfdMLBHtudkgRMyrbd4wuWZk,"120 High St, Uxbridge",2,4.1,"night_club,meal_takeaway,bar,restaurant,food,point_of_interest,establishment",315
10681829000,Pepper's Ghost,51.5737248,-0.0098518,ChIJRSEhxI0ddkgR1z5dYBLMJGs,"777 High Rd Leyton, London",2,4,"bar,point_of_interest,establishment",179
10758021000,The Green Goose,51.5321105,-0.0280905,ChIJdaS7lT4ddkgRKN_-0RK9t2M,"112 Anglo Rd, London",2,4.4,"bar,point_of_interest,establishment",402
10809840000,Whelan's Uxbridge,51.5476319,-0.4806291,ChIJ6WM7V3pudkgRZJQZeXvHp74,"135 High St, Uxbridge",2,4,"bar,restaurant,food,point_of_interest,establishment",447
10840744000,Plough on the Pond,51.394257,-0.1141816,ChIJTwOAFXkHdkgRX78k4oPpiQE,"774 London Rd, Thornton Heath",,3.4,"bar,restaurant,food,point_of_interest,establishment",60
10864669000,The Grumpy Mole - Cheam,51.3556442,-0.2222296,ChIJHad6iy8IdkgRAJbsVsQailk,"Ewell Rd, Sutton",2,4.6,"bar,restaurant,food,point_of_interest,establishment",551
11037726000,The Lordship Pub,51.4546031,-0.0769603,ChIJ36pinZMDdkgRhI2D1fn6klg,"211 Lordship Ln, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",357
11046405000,Roundhouse Dagenham,51.5415878,0.113349,ChIJla1UFMal2EcRQfjQ-n6UHoE,"Lodge Ave, Dagenham",2,4.2,"bar,point_of_interest,establishment",246
11052539000,The Distillery,51.5160552,-0.2048677,ChIJozlH6B0QdkgRnVqFtOyVyXc,"186 Portobello Rd, London",,4.3,"bar,lodging,liquor_store,restaurant,food,point_of_interest,store,establishment",374
11142342000,The Finchley Tavern (Pub),51.612961,-0.1755727,ChIJXz0pBI4ZdkgRmU7Hmn7dfgQ,"686 High Rd, London",,4.1,"bar,point_of_interest,establishment",22
11150299000,Havering Well,51.5658582,0.1775865,ChIJYelcbtCk2EcR76f7WWd8ybs,"148 Rush Green Rd, Romford",2,4.3,"bar,point_of_interest,establishment",164
11165673000,The Birds,51.5691147,0.0122352,ChIJx1ZDjG-n2EcR1IiDOk4xO58,"692 High Rd Leytonstone, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",552
11194079000,The Pensioner,51.5095321,-0.0109514,ChIJLV4D4q0CdkgR21DusFQexB4,"28 Bazely St, London",1,4.4,"bar,point_of_interest,establishment",161
11214054000,The Norbiton,51.4136967,-0.2889866,ChIJI2qDlOYLdkgRjRcDvMyZdGQ,"16 Clifton Rd, Kingston upon Thames",2,4.4,"bar,restaurant,food,point_of_interest,establishment",498
11218147000,"Myllet Arms, Greene King Pub & Carvery",51.5330307,-0.3230613,ChIJ_5gA2GYSdkgR3UCFWLr5bg8,"Western Ave, Perivale, Middlesex",1,3.8,"bar,restaurant,food,point_of_interest,establishment",886
11259893000,The Aeronaut,51.5084779,-0.2751892,ChIJBQnxGwQOdkgROldGmKzys7E,"264 High St, London",2,4.4,"bar,point_of_interest,establishment",977
11268197000,Rose Pub & Kitchen,51.474899,-0.039662,ChIJ98XIwvgCdkgRvi4Dx4dA7YM,"272 New Cross Rd, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",905
11281641000,The Crown PH,51.5747222,0.1647222,ChIJGymkd-qk2EcRF4_UgrRy_XE,"260 London Rd, Romford",,4.1,"bar,point_of_interest,establishment",48
11295168000,The Hour Glass,51.4944778,-0.1685611,ChIJpVog3UEFdkgR6JUt-0npSiw,"279-283 Brompton Rd, London",2,4.1,"night_club,bar,point_of_interest,establishment",294
11296647000,The Pocket Watch,51.5066078,-0.238697,ChIJs8TprS0OdkgR65tSsFoQ61U,"434 Uxbridge Rd, London",2,4.2,"bar,point_of_interest,establishment",214
11296656000,The Dugout Sports Bar,51.550354,-0.3392633,ChIJYz9XcfsSdkgRALF043jvDD8,"1286 Greenford Rd, Greenford",,4.6,"bar,point_of_interest,establishment",15
11384534000,The California,51.3441671,-0.1972708,ChIJjZDMKwYIdkgRf2NudAQE2Lc,"267 Brighton Rd, Belmont, Sutton",1,3.6,"bar,restaurant,food,point_of_interest,establishment",425
11629041000,Ganley's Irish Bar,51.4024346,-0.1936334,ChIJX7YmIJsIdkgR7U2dUIKJQ9I,"43-47 London Rd, Morden",2,4.4,"bar,restaurant,food,point_of_interest,establishment",782
11768994000,Star Wallington,51.3613078,-0.1501391,ChIJR7jyHZoHdkgRV9wroldx-D0,"89 Manor Rd, Wallington",1,3.8,"bar,restaurant,food,point_of_interest,establishment",165
11774896000,The Hangar Micropub,51.4452897,0.1026978,ChIJZ97RKeiv2EcRbbNW9A2yuH8,"37 The Oval, Sidcup",2,4.8,"bar,point_of_interest,establishment",140
11844028000,Whelan's Kingston,51.4130021,-0.3004475,ChIJY9LoenkLdkgRAD4iz9F2-Sw,"20 Richmond Rd, Kingston upon Thames",2,4.4,"bar,restaurant,food,point_of_interest,establishment",245
11845714000,Thai Tiger,51.4861236,0.0075235,ChIJa98rSySo2EcRaLyhKbIM0e8,"1 Woolwich Rd, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",169
11863160000,The Archway Tavern,51.5659414,-0.1349351,ChIJvZQfDrIbdkgROCFmyEkSgcs,"6 Archway Rd, London",2,4,"bar,point_of_interest,establishment",14
11961264000,"Miller's Tap, Uxbridge",51.54471,-0.475495,ChIJDxu-zglvdkgRgZotOEB26Bk,"219â€“221 High St, Uxbridge",2,4.1,"bar,point_of_interest,establishment",207
